CodigoCliente,Estrato,Habitaciones,Ingresos,Consumo,IndiceRecaudo,Estado,QSAT
1900390,2,2,2.35,230,0.63,NORMAL,1
1900421,3,3,3.03,314,0.31,NORMAL,5
1900452,4,3,3.8,409,0.19,NORMAL,1
1900545,3,2,2.76,280,0.37,NORMAL,1
1900617,4,4,3.62,387,0.2,NORMAL,5
1900630,3,4,3.04,315,0.31,NORMAL,1
1900669,2,4,2.22,213,0.59,NORMAL,1
1900716,4,4,3.59,383,0.11,NORMAL,5
1900717,3,2,3.37,356,0.29,NORMAL,3
1900733,2,3,2.2,211,0.54,NORMAL,1
1900746,3,1,3.1,322,0.37,NORMAL,5
1900796,2,2,2.6,261,0.42,NORMAL,3
1900884,3,2,3.09,321,0.4,NORMAL,4
1901022,4,2,3.56,379,0.18,NORMAL,3
1901142,3,2,3.34,352,0.2,NORMAL,2
1901143,2,1,2.12,201,0.64,NORMAL,1
1901161,3,4,2.95,304,0.38,NORMAL,3
1901330,4,4,3.58,382,0.19,NORMAL,3
1901337,2,3,2.28,221,0.63,NORMAL,2
1901343,3,2,3.11,324,0.39,NORMAL,3
1901364,4,3,3.87,418,0.18,NORMAL,3
1901520,3,4,3.1,323,0.27,NORMAL,5
1901525,3,2,2.76,280,0.51,NORMAL,3
1901530,4,4,3.73,401,0.19,NORMAL,5
1901604,4,3,3.85,415,0.19,NORMAL,4
1901692,2,3,2.32,226,0.6,NORMAL,2
1901700,3,3,2.65,266,0.39,NORMAL,1
1901779,4,3,3.89,420,0.16,NORMAL,4
1901787,3,3,2.81,286,0.5,NORMAL,1
1901793,4,3,3.8,409,0.11,NORMAL,2
1901813,2,2,2.55,254,0.58,NORMAL,4
1901852,4,3,3.65,391,0.25,NORMAL,2
1901937,2,3,2.29,222,0.61,NORMAL,4
1901939,4,2,3.6,385,0.2,NORMAL,2
1901940,3,3,3.3,347,0.19,NORMAL,3
1901964,2,4,2.38,233,0.53,NORMAL,4
1902012,3,3,2.65,267,0.54,NORMAL,4
1902075,3,2,3.29,346,0.3,NORMAL,1
1902159,3,2,3.13,326,0.32,NORMAL,3
1902170,2,4,2.44,240,0.51,NORMAL,4
1902203,2,1,2.29,222,0.59,NORMAL,1
1902277,2,1,2.18,208,0.68,NORMAL,2
1902423,4,4,3.8,409,0.13,NORMAL,3
1902443,3,1,3.02,312,0.36,NORMAL,5
1902494,2,3,2.42,238,0.51,NORMAL,4
1902505,2,4,2.31,224,0.61,NORMAL,3
1902509,2,2,2.56,256,0.49,NORMAL,5
1902601,3,2,3.04,315,0.33,NORMAL,1
1902646,2,3,2.43,239,0.61,NORMAL,5
1902717,4,2,3.81,411,0.06,NORMAL,3
1902721,2,4,2.27,220,0.62,NORMAL,3
1902752,3,4,2.72,275,0.39,NORMAL,2
1902850,2,2,2.49,247,0.57,NORMAL,5
1902863,3,3,3.35,354,0.34,NORMAL,5
1902869,3,1,3.46,367,0.17,NORMAL,4
1902918,4,2,3.55,378,0.16,NORMAL,5
1902979,2,2,2.17,207,0.53,NORMAL,5
1903003,4,1,3.81,410,0.06,NORMAL,5
1903084,3,4,2.71,274,0.49,NORMAL,1
1903212,4,1,3.56,380,0.2,NORMAL,5
1903430,3,4,3.35,353,0.18,NORMAL,5
1903454,3,2,2.69,271,0.51,NORMAL,1
1903513,4,3,3.56,379,0.28,NORMAL,3
1903561,3,4,3.28,345,0.26,NORMAL,4
1903710,3,4,2.89,296,0.38,NORMAL,1
1903749,2,1,2.32,226,0.64,NORMAL,4
1903760,4,3,3.55,378,0.16,NORMAL,2
1903817,2,3,2.35,229,0.61,NORMAL,1
1903833,2,1,2.15,205,0.55,NORMAL,3
1903844,3,3,2.83,289,0.37,NORMAL,4
1903880,4,4,3.6,385,0.12,NORMAL,4
1903896,4,3,3.62,387,0.16,NORMAL,2
1903938,3,4,2.96,305,0.37,NORMAL,1
1904154,3,4,3.02,312,0.34,NORMAL,3
1904303,2,2,2.4,235,0.54,NORMAL,1
1904308,4,1,3.56,380,0.22,NORMAL,3
1904331,3,2,3.48,370,0.26,NORMAL,5
1904355,3,1,2.67,269,0.46,NORMAL,2
1904375,3,3,2.84,290,0.39,NORMAL,3
1904417,2,2,2.4,235,0.58,NORMAL,3
1904432,2,4,2.2,211,0.66,NORMAL,2
1904547,2,1,2.39,234,0.52,NORMAL,5
1904556,3,3,3.43,363,0.28,NORMAL,4
1904609,3,1,3.42,362,0.22,NORMAL,3
1904661,3,2,3.48,370,0.3,NORMAL,5
1904785,2,3,2.35,230,0.61,NORMAL,2
1904824,3,2,3.51,373,0.27,NORMAL,3
1905081,3,3,2.66,268,0.44,NORMAL,3
1905135,2,2,2.42,238,0.45,NORMAL,5
1905247,3,4,3.02,313,0.37,NORMAL,5
1905254,3,2,3.33,351,0.22,NORMAL,2
1905518,4,4,3.73,401,0.09,NORMAL,4
1905522,2,3,2.15,204,0.53,NORMAL,2
1905551,3,4,3.27,343,0.2,NORMAL,5
1905575,2,3,2.43,239,0.53,NORMAL,5
1905616,3,4,2.94,302,0.42,NORMAL,2
1905729,3,3,3.25,341,0.37,NORMAL,4
1905756,3,4,2.62,263,0.45,NORMAL,3
1905779,3,4,2.91,299,0.43,NORMAL,1
1905783,4,4,3.77,405,0.1,NORMAL,5
1905824,3,2,3.01,311,0.44,NORMAL,5
1905871,3,1,2.96,305,0.35,NORMAL,2
1906002,3,2,3.49,371,0.2,NORMAL,5
1906011,2,3,2.6,260,0.42,NORMAL,5
1906024,4,4,3.87,418,0.02,AVISO SUSPENSION,1
1906041,4,4,3.58,382,0.17,NORMAL,1
1906081,3,1,3.47,368,0.2,NORMAL,4
1906106,3,2,3.39,358,0.17,NORMAL,5
1906148,3,2,3.23,339,0.29,NORMAL,1
1906216,3,4,3.4,360,0.3,NORMAL,3
1906296,3,1,2.77,281,0.37,NORMAL,1
1906301,4,3,3.81,410,0.04,NORMAL,4
1906482,2,1,2.35,229,0.61,NORMAL,5
1906505,2,1,2.22,213,0.63,NORMAL,4
1906505,4,1,3.54,377,0.28,NORMAL,1
1906561,3,4,2.62,263,0.41,NORMAL,1
1906568,3,3,2.71,274,0.49,NORMAL,3
1906581,2,1,2.4,236,0.62,NORMAL,3
1906622,3,1,3.41,361,0.32,NORMAL,4
1906644,4,2,3.62,387,0.24,NORMAL,5
1906661,3,1,2.69,272,0.39,NORMAL,3
1906802,3,1,2.81,287,0.46,NORMAL,1
1906907,2,4,2.52,251,0.46,NORMAL,3
1906923,3,2,3.51,373,0.21,NORMAL,1
1906943,3,3,3.15,328,0.38,NORMAL,3
1906947,2,1,2.52,251,0.54,NORMAL,2
1906994,3,2,3.48,370,0.28,NORMAL,2
1907056,3,4,3.18,332,0.23,NORMAL,1
1907074,3,1,3.15,328,0.28,NORMAL,5
1907082,2,3,2.47,244,0.54,NORMAL,5
1907227,2,4,2.26,218,0.54,NORMAL,1
1907243,2,3,2.6,261,0.4,NORMAL,4
1907265,2,1,2.39,234,0.58,NORMAL,2
1907270,3,3,2.73,276,0.46,NORMAL,2
1907284,3,4,3.09,321,0.42,NORMAL,5
1907320,3,2,3.45,366,0.23,NORMAL,2
1907352,2,4,2.5,248,0.49,NORMAL,1
1907485,4,3,3.84,414,0.15,NORMAL,3
1907488,3,4,2.68,270,0.38,NORMAL,3
1907627,4,2,3.69,396,0.12,NORMAL,3
1907631,4,1,3.61,386,0.14,NORMAL,5
1907697,3,2,3.27,343,0.36,NORMAL,3
1907732,4,3,3.87,418,0.18,NORMAL,1
1907746,4,2,3.68,394,0.18,NORMAL,4
1907792,3,1,3.52,374,0.19,NORMAL,4
1907823,3,2,3.38,357,0.17,NORMAL,1
1907887,3,2,3.21,336,0.22,NORMAL,5
1907893,4,2,3.56,379,0.16,NORMAL,1
1908067,4,3,3.59,383,0.21,NORMAL,4
1908203,2,4,2.11,200,0.54,NORMAL,2
1908211,4,1,3.86,417,0.09,NORMAL,2
1908288,2,1,2.48,245,0.6,NORMAL,1
1908293,3,1,2.71,274,0.47,NORMAL,2
1908306,4,2,3.73,401,0.11,NORMAL,4
1908408,4,4,3.79,408,0.21,NORMAL,1
1908417,2,3,2.56,255,0.47,NORMAL,4
1908523,3,4,2.62,263,0.45,NORMAL,5
1908649,4,2,3.77,405,0.08,NORMAL,5
1908714,2,2,2.22,213,0.67,NORMAL,1
1908714,3,4,2.79,284,0.38,NORMAL,1
1908720,2,3,2.22,213,0.55,NORMAL,3
1908745,4,1,3.69,395,0.16,NORMAL,4
1908767,3,2,3.04,315,0.29,NORMAL,4
1908815,3,3,3.19,333,0.37,NORMAL,3
1908970,4,3,3.7,397,0.19,NORMAL,1
1908977,3,2,3.17,331,0.31,NORMAL,5
1909063,3,1,2.88,295,0.46,NORMAL,3
1909102,3,1,2.73,277,0.36,NORMAL,4
1909121,3,2,2.71,274,0.53,NORMAL,3
1909136,3,2,3.12,325,0.35,NORMAL,5
1909236,3,1,2.73,277,0.38,NORMAL,1
1909247,4,3,3.89,420,0.06,NORMAL,5
1909272,2,4,2.38,233,0.47,NORMAL,2
1909278,2,4,2.48,245,0.44,NORMAL,2
1909290,2,2,2.14,203,0.62,NORMAL,1
1909321,4,2,3.67,393,0.1,NORMAL,2
1909385,2,3,2.43,239,0.61,NORMAL,2
1909476,3,3,3.27,343,0.36,NORMAL,5
1909540,3,3,3.48,370,0.2,NORMAL,4
1909561,2,1,2.46,243,0.44,NORMAL,3
1909669,3,1,2.62,263,0.43,NORMAL,5
1909711,3,4,2.96,305,0.31,NORMAL,1
1909741,3,3,3.03,314,0.39,NORMAL,2
1909779,3,2,2.65,267,0.38,NORMAL,3
1909787,4,3,3.83,413,0.12,NORMAL,5
1909793,2,2,2.43,239,0.59,NORMAL,3
1909852,3,4,3.02,313,0.41,NORMAL,2
1909891,3,2,3.19,333,0.37,NORMAL,2
1909944,2,4,2.54,253,0.46,NORMAL,3
1910005,3,3,2.97,306,0.41,NORMAL,5
1910062,2,3,2.31,225,0.5,NORMAL,3
1910154,2,2,2.19,209,0.54,NORMAL,2
1910181,2,3,2.28,221,0.61,NORMAL,2
1910218,3,3,3.23,338,0.22,NORMAL,3
1910218,3,2,2.91,299,0.39,NORMAL,4
1910246,3,4,3.19,334,0.3,NORMAL,3
1910250,2,1,2.47,244,0.46,NORMAL,4
1910266,3,2,2.85,291,0.41,NORMAL,1
1910291,2,1,2.31,224,0.65,NORMAL,5
1910367,3,1,2.8,285,0.38,NORMAL,1
1910398,2,4,2.56,255,0.47,NORMAL,3
1910426,2,1,2.4,235,0.52,NORMAL,3
1910447,3,1,3.06,318,0.4,NORMAL,5
1910460,3,3,2.72,275,0.47,NORMAL,5
1910531,2,3,2.41,237,0.54,NORMAL,2
1910543,3,3,3.15,328,0.34,NORMAL,3
1910626,3,3,2.84,290,0.37,NORMAL,1
1910740,4,3,3.69,395,0.12,NORMAL,1
1910745,4,3,3.69,396,0.24,NORMAL,2
1910751,3,3,3.16,330,0.29,NORMAL,4
1910756,3,4,2.94,303,0.38,NORMAL,1
1910801,4,1,3.64,389,0.23,NORMAL,3
1910802,2,1,2.42,238,0.49,NORMAL,4
1910862,3,1,2.9,298,0.41,NORMAL,2
1911017,3,1,3.38,357,0.29,NORMAL,2
1911057,2,1,2.42,238,0.61,NORMAL,3
1911113,4,4,3.6,384,0.21,NORMAL,1
1911317,2,4,2.56,256,0.41,NORMAL,2
1911348,3,4,3.23,338,0.32,NORMAL,1
1911380,3,1,3.17,331,0.25,NORMAL,3
1911381,2,2,2.38,233,0.51,NORMAL,5
1911392,2,1,2.15,205,0.61,NORMAL,2
1911404,3,2,2.91,299,0.35,NORMAL,1
1911432,2,1,2.26,218,0.52,NORMAL,2
1911452,2,3,2.5,248,0.45,NORMAL,1
1911546,3,3,3.15,329,0.4,NORMAL,4
1911596,3,4,3.31,348,0.21,NORMAL,2
1911652,2,1,2.27,219,0.58,NORMAL,2
1911661,3,1,3.33,351,0.2,NORMAL,3
1911703,2,1,2.12,201,0.68,NORMAL,4
1911710,3,4,2.73,276,0.52,NORMAL,5
1911715,2,2,2.61,262,0.42,NORMAL,4
1911750,3,1,3.06,317,0.37,NORMAL,1
1911768,3,1,2.92,300,0.31,NORMAL,1
1911847,3,3,2.96,305,0.37,NORMAL,4
1911952,3,3,2.98,308,0.33,NORMAL,4
1911953,3,4,3,310,0.32,NORMAL,3
1911975,2,2,2.47,244,0.5,NORMAL,1
1912025,3,3,2.85,291,0.39,NORMAL,1
1912035,2,3,2.29,222,0.65,NORMAL,2
1912054,3,2,3.15,329,0.28,NORMAL,1
1912065,3,2,3.41,361,0.18,NORMAL,3
1912067,3,3,2.88,295,0.46,NORMAL,2
1912218,4,3,3.87,418,0.14,NORMAL,2
1912268,3,1,3.46,367,0.23,NORMAL,2
1912291,3,1,2.85,291,0.43,NORMAL,2
1912291,2,1,2.46,243,0.6,NORMAL,4
1912312,3,3,2.84,290,0.41,NORMAL,5
1912333,4,1,3.89,420,0.02,AVISO SUSPENSION,4
1912338,2,2,2.45,242,0.5,NORMAL,5
1912356,3,4,3.3,347,0.27,NORMAL,1
1912471,3,1,3.43,363,0.24,NORMAL,1
1912521,3,2,3.11,324,0.27,NORMAL,5
1912555,3,4,3.32,350,0.23,NORMAL,4
1912577,4,1,3.63,388,0.12,NORMAL,2
1912629,2,3,2.35,230,0.55,NORMAL,4
1912650,2,1,2.22,213,0.55,NORMAL,1
1912651,3,3,3.51,373,0.13,NORMAL,4
1912696,3,2,3.24,340,0.23,NORMAL,1
1912761,3,3,2.65,267,0.5,NORMAL,5
1912774,3,2,3,310,0.34,NORMAL,3
1912799,2,2,2.22,213,0.53,NORMAL,1
1912975,3,3,3.18,332,0.31,NORMAL,5
1913005,2,1,2.4,235,0.5,NORMAL,5
1913027,3,1,2.67,269,0.5,NORMAL,5
1913070,3,3,3.03,314,0.31,NORMAL,4
1913107,2,4,2.29,222,0.53,NORMAL,5
1913152,3,1,3.05,316,0.31,NORMAL,5
1913178,4,3,3.75,403,0.14,NORMAL,1
1913232,3,3,3.23,339,0.29,NORMAL,1
1913238,2,3,2.3,223,0.49,NORMAL,2
1913257,3,3,3.49,371,0.18,NORMAL,1
1913327,3,1,2.74,278,0.44,NORMAL,1
1913330,2,1,2.46,243,0.46,NORMAL,5
1913529,2,2,2.15,204,0.63,NORMAL,4
1913541,3,4,2.73,277,0.42,NORMAL,1
1913564,2,2,2.48,245,0.46,NORMAL,3
1913576,4,3,3.69,395,0.22,NORMAL,4
1913728,3,4,3.52,374,0.29,NORMAL,2
1913763,2,3,2.16,206,0.69,NORMAL,2
1914037,3,4,3.18,332,0.27,NORMAL,4
1914198,3,1,3.48,369,0.3,NORMAL,2
1914243,2,4,2.53,252,0.44,NORMAL,1
1914339,4,2,3.72,399,0.23,NORMAL,5
1914384,3,1,3.2,335,0.36,NORMAL,1
1914459,2,2,2.25,217,0.56,NORMAL,4
1914485,4,4,3.62,387,0.1,NORMAL,2
1914586,2,1,2.61,262,0.44,NORMAL,3
1914617,3,1,3.34,352,0.22,NORMAL,5
1914642,3,1,3.44,364,0.25,NORMAL,1
1914692,3,2,2.91,299,0.47,NORMAL,1
1914708,3,3,3.22,337,0.26,NORMAL,4
1914740,2,2,2.16,206,0.65,NORMAL,5
1914775,2,3,2.54,253,0.56,NORMAL,1
1914820,2,3,2.35,230,0.49,NORMAL,1
1914997,4,1,3.72,399,0.15,NORMAL,2
1915021,3,2,2.98,307,0.45,NORMAL,3
1915051,3,2,3.46,367,0.15,NORMAL,5
1915072,4,2,3.82,412,0.16,NORMAL,1
1915075,4,2,3.55,378,0.26,NORMAL,3
1915081,3,2,3.15,329,0.26,NORMAL,4
1915108,2,4,2.23,215,0.65,NORMAL,5
1915115,3,3,3.31,348,0.27,NORMAL,1
1915185,2,4,2.29,222,0.63,NORMAL,3
1915231,3,3,2.67,269,0.4,NORMAL,1
1915256,3,4,3.14,327,0.28,NORMAL,1
1915283,2,2,2.24,216,0.61,NORMAL,5
1915290,3,2,2.8,285,0.4,NORMAL,1
1915339,3,4,3.49,371,0.28,NORMAL,3
1915343,3,3,3.51,373,0.13,NORMAL,2
1915439,3,4,2.63,264,0.55,NORMAL,1
1915492,3,1,3.49,371,0.14,NORMAL,3
1915494,4,1,3.74,402,0.18,NORMAL,4
1915536,2,4,2.39,234,0.56,NORMAL,3
1915685,3,1,2.76,280,0.47,NORMAL,1
1915716,3,3,3.36,355,0.27,NORMAL,5
1915726,3,3,3.17,331,0.29,NORMAL,5
1915793,2,4,2.14,203,0.6,NORMAL,5
1915850,2,3,2.23,214,0.65,NORMAL,4
1915912,2,3,2.15,205,0.59,NORMAL,2
1915943,3,1,2.82,288,0.33,NORMAL,3
1916038,2,1,2.2,211,0.6,NORMAL,3
1916102,2,1,2.3,223,0.63,NORMAL,2
1916125,3,4,3.02,312,0.36,NORMAL,3
1916241,4,4,3.86,417,0.05,NORMAL,2
1916340,3,1,3.48,370,0.3,NORMAL,1
1916354,3,4,3.44,365,0.17,NORMAL,5
1916434,4,3,3.69,396,0.18,NORMAL,5
1916478,3,3,2.86,293,0.4,NORMAL,2
1916480,2,1,2.27,220,0.56,NORMAL,4
1916522,3,3,2.95,304,0.3,NORMAL,1
1916538,2,3,2.13,202,0.66,NORMAL,1
1916579,2,2,2.11,200,0.66,NORMAL,5
1916583,2,3,2.42,238,0.55,NORMAL,4
1916595,2,1,2.39,234,0.46,NORMAL,3
1916758,3,3,3.32,350,0.25,NORMAL,3
1916770,2,2,2.61,262,0.46,NORMAL,5
1916845,4,1,3.69,396,0.2,NORMAL,3
1916895,2,1,2.41,237,0.48,NORMAL,2
1916896,4,2,3.77,406,0.19,NORMAL,2
1916986,3,4,3.01,311,0.42,NORMAL,4
1917055,4,3,3.81,410,0.14,NORMAL,5
1917071,3,4,3.19,334,0.26,NORMAL,5
1917157,2,3,2.17,207,0.59,NORMAL,3
1917203,3,1,2.75,279,0.44,NORMAL,3
1917230,2,1,2.35,230,0.61,NORMAL,1
1917304,3,2,2.94,302,0.42,NORMAL,4
1917310,3,4,2.94,302,0.34,NORMAL,4
1917355,2,2,2.44,241,0.49,NORMAL,4
1917368,4,4,3.69,396,0.14,NORMAL,1
1917827,2,1,2.38,233,0.57,NORMAL,4
1918017,3,3,3.05,316,0.37,NORMAL,2
1918023,3,3,3.1,323,0.29,NORMAL,3
1918036,3,1,3.23,339,0.27,NORMAL,1
1918040,3,2,3.05,316,0.43,NORMAL,5
1918109,3,3,3.28,345,0.26,NORMAL,5
1918167,3,3,2.68,270,0.4,NORMAL,2
1918185,3,1,2.66,268,0.46,NORMAL,1
1918211,4,1,3.84,414,0.11,NORMAL,3
1918332,3,2,2.68,270,0.4,NORMAL,5
1918400,3,2,3.23,338,0.28,NORMAL,3
1918439,4,4,3.85,416,0.19,NORMAL,3
1918455,2,3,2.23,214,0.55,NORMAL,5
1918458,4,4,3.71,398,0.13,NORMAL,2
1918543,3,1,3.51,373,0.23,NORMAL,4
1918545,3,4,3.36,355,0.29,NORMAL,1
1918566,3,2,3.31,349,0.23,NORMAL,1
1918628,3,2,3.08,320,0.34,NORMAL,5
1918644,2,3,2.23,215,0.63,NORMAL,4
1918679,2,4,2.23,215,0.57,NORMAL,3
1918915,2,2,2.38,233,0.59,NORMAL,5
1918998,3,3,3.45,366,0.29,NORMAL,2
1919048,3,2,3.2,335,0.26,NORMAL,2
1919096,4,2,3.81,411,0.04,NORMAL,2
1919117,4,3,3.62,387,0.26,NORMAL,5
1919180,2,4,2.12,201,0.66,NORMAL,3
1919183,3,4,2.97,306,0.33,NORMAL,2
1919208,2,3,2.45,242,0.6,NORMAL,4
1919221,3,1,3.45,366,0.27,NORMAL,5
1919222,3,3,3.13,326,0.26,NORMAL,3
1919289,4,4,3.74,402,0.16,NORMAL,3
1919442,3,2,3.4,359,0.21,NORMAL,3
1919548,2,2,2.35,230,0.63,NORMAL,3
1919619,3,3,3.2,335,0.28,NORMAL,3
1919639,2,4,2.29,222,0.55,NORMAL,3
1919746,2,2,2.48,245,0.56,NORMAL,1
1919804,2,4,2.52,251,0.48,NORMAL,3
1919918,3,3,3.49,371,0.26,NORMAL,4
1920060,2,2,2.6,260,0.46,NORMAL,4
1920121,3,3,3.49,371,0.28,NORMAL,1
1920125,4,3,3.81,410,0.1,NORMAL,4
1920136,3,2,3.37,356,0.31,NORMAL,5
1920148,4,3,3.6,384,0.27,NORMAL,2
1920195,3,1,2.7,273,0.45,NORMAL,4
1920219,2,2,2.55,254,0.46,NORMAL,2
1920262,3,4,3.07,319,0.42,NORMAL,5
1920275,3,4,3.27,344,0.34,NORMAL,2
1920292,3,4,3.48,369,0.28,NORMAL,3
1920319,2,3,2.58,258,0.45,NORMAL,3
1920380,3,2,2.84,290,0.39,NORMAL,4
1920411,4,4,3.75,403,0.22,NORMAL,5
1920505,4,3,3.78,407,0.21,NORMAL,4
1920514,3,1,3.31,348,0.31,NORMAL,2
1920514,4,1,3.67,393,0.22,NORMAL,1
1920558,3,1,3.19,333,0.37,NORMAL,5
1920590,4,2,3.89,420,0.02,AVISO SUSPENSION,1
1920606,3,3,3.03,314,0.35,NORMAL,5
1920665,3,2,3.02,312,0.38,NORMAL,2
1920667,4,1,3.54,377,0.28,NORMAL,5
1920674,2,2,2.49,247,0.59,NORMAL,2
1920707,3,4,3.02,312,0.38,NORMAL,1
1920791,3,1,2.76,280,0.43,NORMAL,4
1920822,2,4,2.55,254,0.44,NORMAL,4
1920832,3,1,2.77,281,0.41,NORMAL,5
1920881,4,1,3.86,417,0.03,AVISO SUSPENSION,4
1920890,3,3,2.69,271,0.45,NORMAL,2
1920927,2,2,2.58,258,0.51,NORMAL,2
1920949,3,1,3.45,366,0.15,NORMAL,4
1921084,3,2,3.13,326,0.28,NORMAL,3
1921110,3,4,2.82,288,0.33,NORMAL,4
1921116,3,4,2.9,297,0.39,NORMAL,4
1921252,2,1,2.17,207,0.63,NORMAL,4
1921338,4,2,3.76,404,0.12,NORMAL,2
1921532,4,1,3.64,389,0.13,NORMAL,4
1921673,3,4,2.62,263,0.51,NORMAL,2
1921682,3,2,3.5,372,0.27,NORMAL,2
1921728,4,4,3.65,391,0.25,NORMAL,2
1921788,2,4,2.33,227,0.56,NORMAL,4
1921818,4,4,3.74,402,0.18,NORMAL,4
1921828,4,2,3.87,418,0.08,NORMAL,5
1921837,3,3,3.06,318,0.32,NORMAL,5
1921926,4,1,3.68,394,0.08,NORMAL,2
1921930,4,2,3.69,395,0.08,NORMAL,2
1922117,4,3,3.86,417,0.09,NORMAL,2
1922223,2,4,2.23,214,0.55,NORMAL,2
1922268,4,2,3.65,390,0.19,NORMAL,1
1922271,3,1,3.23,339,0.29,NORMAL,3
1922321,2,4,2.32,226,0.52,NORMAL,4
1922331,4,3,3.61,386,0.2,NORMAL,4
1922333,2,2,2.5,248,0.55,NORMAL,4
1922487,2,4,2.5,248,0.53,NORMAL,1
1922495,2,4,2.61,262,0.56,NORMAL,2
1922541,3,3,3.38,357,0.19,NORMAL,5
1922589,3,1,2.88,295,0.38,NORMAL,4
1922641,3,1,3.46,367,0.23,NORMAL,2
1922676,4,3,3.81,410,0.14,NORMAL,5
1922804,3,4,2.91,299,0.45,NORMAL,1
1922821,3,2,3.27,344,0.2,NORMAL,2
1922906,3,2,2.81,286,0.36,NORMAL,3
1922962,3,3,2.71,274,0.37,NORMAL,5
1922980,3,3,3.35,353,0.34,NORMAL,1
1923102,3,3,2.89,296,0.46,NORMAL,5
1923162,3,2,3.52,375,0.19,NORMAL,2
1923191,3,4,2.89,296,0.46,NORMAL,5
1923285,4,2,3.78,407,0.09,NORMAL,2
1923333,2,2,2.51,249,0.55,NORMAL,4
1923410,2,3,2.57,257,0.45,NORMAL,3
1923580,4,3,3.56,380,0.12,NORMAL,2
1923623,2,3,2.53,252,0.58,NORMAL,4
1923687,2,1,2.36,231,0.63,NORMAL,3
1923698,3,3,2.65,267,0.48,NORMAL,1
1923735,2,2,2.4,235,0.62,NORMAL,4
1923748,3,3,2.9,298,0.39,NORMAL,1
1923798,4,4,3.85,416,0.03,AVISO SUSPENSION,1
1923862,3,3,2.9,297,0.43,NORMAL,4
1923944,3,4,3.24,340,0.27,NORMAL,3
1924041,2,4,2.57,257,0.57,NORMAL,3
1924131,4,4,3.67,393,0.1,NORMAL,2
1924159,3,1,3.49,371,0.2,NORMAL,2
1924230,3,3,3.18,332,0.33,NORMAL,1
1924237,3,3,2.67,269,0.42,NORMAL,4
1924276,3,4,3.48,369,0.16,NORMAL,1
1924277,3,2,2.67,269,0.38,NORMAL,5
1924317,3,2,2.9,298,0.37,NORMAL,5
1924339,4,3,3.64,389,0.21,NORMAL,1
1924353,3,4,3.22,337,0.36,NORMAL,2
1924416,3,3,3.01,311,0.44,NORMAL,2
1924433,2,2,2.55,254,0.52,NORMAL,4
1924451,3,3,3.37,356,0.33,NORMAL,4
1924473,3,4,2.75,279,0.5,NORMAL,2
1924533,4,1,3.69,395,0.24,NORMAL,2
1924541,4,2,3.83,413,0.1,NORMAL,1
1924562,3,2,2.69,271,0.51,NORMAL,3
1924623,3,4,2.77,282,0.51,NORMAL,5
1924638,4,1,3.81,410,0.06,NORMAL,5
1924658,3,1,3.45,366,0.25,NORMAL,5
1924734,2,4,2.23,214,0.51,NORMAL,3
1924776,4,2,3.62,387,0.18,NORMAL,3
1924788,3,4,3.11,324,0.25,NORMAL,1
1924790,3,1,3.41,361,0.26,NORMAL,5
1924846,4,4,3.79,408,0.05,NORMAL,5
1924863,2,3,2.38,233,0.57,NORMAL,3
1924886,3,1,3.36,355,0.19,NORMAL,2
1924984,3,4,3.21,336,0.26,NORMAL,2
1925057,3,4,2.77,282,0.43,NORMAL,4
1925058,3,4,3.12,325,0.39,NORMAL,3
1925199,3,3,2.99,309,0.38,NORMAL,5
1925203,2,3,2.33,227,0.54,NORMAL,2
1925425,2,3,2.47,244,0.44,NORMAL,3
1925443,3,4,2.66,268,0.44,NORMAL,5
1925445,2,4,2.57,257,0.41,NORMAL,1
1925477,2,2,2.44,240,0.51,NORMAL,3
1925491,3,4,3.53,376,0.12,NORMAL,5
1925510,2,2,2.31,225,0.54,NORMAL,3
1925538,3,1,2.96,305,0.41,NORMAL,1
1925662,3,4,3.13,326,0.4,NORMAL,4
1925702,2,3,2.23,215,0.53,NORMAL,4
1925756,3,4,3.17,331,0.29,NORMAL,4
1925813,3,1,3.44,364,0.21,NORMAL,5
1925823,3,1,2.8,285,0.5,NORMAL,4
1925875,2,2,2.39,234,0.52,NORMAL,1
1925896,3,1,2.98,307,0.39,NORMAL,4
1925908,2,4,2.52,251,0.44,NORMAL,1
1925909,3,2,2.62,263,0.47,NORMAL,2
1925946,2,4,2.44,240,0.53,NORMAL,4
1926015,3,3,3.37,356,0.21,NORMAL,1
1926126,4,4,3.56,380,0.28,NORMAL,4
1926188,3,3,3.35,354,0.28,NORMAL,4
1926282,3,4,3.27,344,0.24,NORMAL,3
1926301,2,4,2.32,226,0.62,NORMAL,3
1926411,3,2,2.88,295,0.42,NORMAL,1
1926512,3,3,3.48,370,0.24,NORMAL,3
1926525,4,1,3.84,414,0.03,NORMAL,5
1926553,4,4,3.65,391,0.17,NORMAL,2
1926634,2,3,2.26,218,0.56,NORMAL,4
1926679,3,1,2.97,306,0.33,NORMAL,4
1926811,2,4,2.31,224,0.51,NORMAL,5
1926826,2,1,2.6,260,0.5,NORMAL,2
1926922,3,3,2.74,278,0.52,NORMAL,5
1926933,3,4,3.47,368,0.22,NORMAL,2
1927045,3,3,3.19,333,0.25,NORMAL,5
1927055,4,1,3.69,396,0.24,NORMAL,4
1927063,3,2,2.78,283,0.45,NORMAL,2
1927084,3,1,3.23,338,0.24,NORMAL,1
1927130,3,1,3.38,357,0.33,NORMAL,5
