CodigoCliente,Estrato,Habitaciones,Ingresos,Consumo,IndiceRecaudo,Estado,QSAT
1873068,4,5,2.1,209,0.18,NORMAL,3.8
1873185,3,2,1,330,0.81,NORMAL,4.8
1873255,0,2,2.3,261,0.41,NORMAL,1.7
1873352,2,3,3.4,201,0.31,NORMAL,2.2
1873470,5,4,3.4,288,0.41,NORMAL,4.4
1873513,1,2,1.5,324,0.12,NORMAL,1.7
1873530,4,3,1.4,298,0.79,NORMAL,5
1873570,3,3,3.1,243,0.4,NORMAL,4.2
1873589,0,5,1.4,346,0.44,NORMAL,2.1
1873675,5,3,1.6,311,0.69,NORMAL,3.6
1873695,3,3,3.4,242,0.07,NORMAL,3.4
1873735,4,3,1.8,211,0.63,NORMAL,4.3
1873754,4,4,2,212,0.95,NORMAL,2.1
1873905,4,3,1.6,309,0.63,NORMAL,3.6
1873946,5,3,2.7,324,0.26,NORMAL,3.5
1873957,4,3,2.2,320,0.59,NORMAL,3.9
1873974,0,2,1.1,405,0.9,NORMAL,3.2
1873977,5,3,2.8,267,1,NORMAL,1
1874029,1,3,2.6,370,0.3,NORMAL,1.8
1874064,2,2,1.4,377,0.51,NORMAL,4.7
1874074,3,4,1.9,261,0.42,NORMAL,1.4
1874135,3,3,1.2,351,0.03,NORMAL,4.3
1874147,0,3,1.9,300,1,NORMAL,1.2
1874166,5,2,1.5,244,0.35,NORMAL,3.7
1874174,0,5,3.3,220,0.76,NORMAL,2.8
1874205,0,5,2.6,266,0.8,NORMAL,4.3
1874289,3,2,2.8,419,0.79,NORMAL,4.8
1874439,,4,2.6,375,0.29,NORMAL,4.5
1874576,4,3,2.1,302,0.94,NORMAL,1.6
1874852,0,4,2,312,0.47,NORMAL,1.7
1874884,5,3,3.3,414,0.34,NORMAL,4.2
1874889,5,2,1.7,406,0.15,NORMAL,1.5
1875144,3,3,1.3,223,0.69,NORMAL,
1875173,3,3,2.2,383,0.8,NORMAL,4.2
1875179,1,2,1.3,297,0.07,NORMAL,3.5
1875258,4,3,3.4,236,0.96,NORMAL,3.9
1875312,0,4,2.2,379,0.16,NORMAL,4.5
1875337,5,4,1.5,257,0.29,NORMAL,2.8
1875345,1,2,2.6,207,0.24,NORMAL,2
1875364,1,3,2.8,292,0.65,NORMAL,2.1
1875437,3,3,1.4,382,0.23,NORMAL,1
1875597,4,2,2.4,253,0.04,NORMAL,2
1875845,1,2,2.9,401,0.87,NORMAL,3.4
1875881,5,4,2.5,378,0.91,NORMAL,3.6
1876026,3,5,1.4,390,0.87,NORMAL,4.4
1876058,1,4,2.8,358,0.52,NORMAL,1.2
1876212,3,2,2.5,277,0.77,NORMAL,1.6
1876296,3,2,3.3,374,0.92,NORMAL,2.3
1876363,0,2,3,362,0.98,NORMAL,1.8
1876463,1,5,2.8,210,0.9,NORMAL,2.1
1876500,0,5,1.8,420,0.05,NORMAL,2.1
1876510,2,3,3.1,283,0.85,NORMAL,2.6
1876608,0,4,3.5,297,0.33,NORMAL,2.7
1876706,3,2,2.4,350,0.78,NORMAL,1.9
1876825,5,4,1.5,201,0.68,NORMAL,1.7
1876845,4,2,2,240,0.48,NORMAL,2
1876939,2,4,2.5,297,0.75,NORMAL,4.2
1876976,0,5,3.1,256,0.79,NORMAL,3.4
1877117,2,5,3.3,360,0.2,NORMAL,2.2
1877120,2,5,3.5,296,0.22,NORMAL,1.2
1877149,5,5,2.6,401,0.41,NORMAL,2.3
1877166,3,4,1.4,319,0.78,NORMAL,1.7
1877192,3,3,2.1,265,0.68,NORMAL,3.1
1877204,1,2,2.8,203,0.73,NORMAL,3.5
1877373,3,2,2.4,222,0.75,NORMAL,
1877454,3,2,1.4,206,0.37,NORMAL,4.4
1877498,2,5,3,237,0.63,NORMAL,5
1877643,4,5,1.6,356,0.65,NORMAL,2.6
1877720,0,2,2.4,234,0.41,NORMAL,1
1877795,4,3,3.4,324,0.14,NORMAL,1.5
1877913,0,3,1.6,311,0.05,NORMAL,5
1877957,4,5,2.6,308,0.55,NORMAL,1.1
1878046,3,3,3.3,406,0.08,NORMAL,4.1
1878120,4,3,3.1,312,0.84,NORMAL,2.4
1878133,5,4,1.2,396,0.96,NORMAL,3.7
1878157,4,5,2.4,334,0.66,NORMAL,4.3
1878314,5,2,2,301,0.38,NORMAL,4.5
1878384,4,4,1.9,226,0.77,NORMAL,2
1878388,5,5,1.2,337,0.33,NORMAL,4.6
1878409,3,2,3,247,0.71,NORMAL,3.5
1878410,0,4,1.9,225,0.12,NORMAL,2.3
1878415,3,3,2.9,382,0.24,NORMAL,3.3
1878417,4,5,3.3,-241,0.22,NORMAL,4.9
1878470,5,2,1.4,230,0.94,NORMAL,3.6
1878568,3,2,2.1,291,0.74,NORMAL,2.1
1878590,3,3,1.2,277,0.06,NORMAL,1.7
1878666,2,3,2.2,337,0.59,NORMAL,2
1878674,1,2,3.1,324,0.95,NORMAL,2.2
1878746,3,5,1.2,271,0.03,SUSPENDIDO,1.2
1878803,2,3,1.7,383,0.17,NORMAL,1.1
1878823,2,3,3.5,349,0.22,NORMAL,1.1
1878842,5,4,1.1,317,0.43,NORMAL,1
1878866,0,3,1.4,316,0.32,NORMAL,4
1878926,,2,1,336,0.24,NORMAL,4
1878932,4,5,3.3,356,0.98,NORMAL,2.2
1878990,4,3,2.5,-345,0.28,NORMAL,2
1879005,,,2.6,334,0.08,NORMAL,2.9
1879035,2,2,1.2,273,0.65,NORMAL,1.5
1879085,0,5,2.7,347,0.17,NORMAL,1
1879104,1,5,1.3,338,0.4,NORMAL,2.6
1879141,4,5,3.4,283,0.12,NORMAL,3.3
1879265,1,5,1.6,217,0.12,NORMAL,2
1879269,0,5,2.3,310,0.3,NORMAL,2.9
1879369,3,2,,378,0.77,NORMAL,1
1879430,3,5,2,363,0.32,NORMAL,2.3
1879491,3,3,3,344,0.82,NORMAL,4.9
1879543,0,4,1,298,0.51,NORMAL,1.3
1879721,1,3,2.4,210,0.88,NORMAL,3.6
1879738,2,4,1.6,314,0.59,NORMAL,4.8
1879802,4,2,3.3,282,0.43,NORMAL,3.9
1879809,2,5,1.7,365,0.11,NORMAL,4
1879988,,3,1.5,247,0.85,NORMAL,4
1880009,3,4,2,412,0.33,NORMAL,1.7
1880020,5,4,1.2,273,1,NORMAL,4
1880032,5,5,2.7,387,0.24,NORMAL,2.3
1880115,4,3,3.4,313,0.38,NORMAL,1.3
1880215,4,2,3.3,213,0.3,NORMAL,3.6
1880328,4,2,3.1,376,0.44,NORMAL,1.5
1880410,5,3,2.9,210,0.35,NORMAL,3.5
1880517,1,5,1.7,354,0.12,NORMAL,1.6
1880542,0,3,3.4,352,0.8,NORMAL,2.6
1880556,3,3,3.5,239,0.57,NORMAL,3.7
1880621,1,2,1.2,362,0.71,NORMAL,4.5
1880622,4,2,2.9,328,0.65,NORMAL,4.6
1880654,0,3,3.5,216,0.97,NORMAL,4.5
1880733,1,5,1.3,249,0.84,NORMAL,1.6
1881016,1,3,1.8,346,0.31,NORMAL,5
1881117,5,4,2.5,388,0.47,NORMAL,3
1881128,5,3,2.9,310,0.45,NORMAL,1.7
1881285,4,4,1.1,299,0.05,NORMAL,2.2
1881303,1,3,1.6,322,0.15,NORMAL,1.5
1881391,5,3,3,320,0.19,NORMAL,3.2
1881399,3,2,2.3,264,0.03,NORMAL,2.5
1881472,0,5,2.5,369,,NORMAL,2.8
1881482,3,5,2.6,358,0.83,NORMAL,3
1881514,0,2,2.8,227,0.32,NORMAL,1.9
1881520,1,2,2.8,252,0.24,NORMAL,3.7
1881546,1,4,1.2,236,0.26,NORMAL,1.8
1881549,4,5,1.3,409,0.56,NORMAL,1.2
1881573,4,5,1.9,361,0.84,NORMAL,2.7
1881674,1,4,1.4,389,0.11,NORMAL,1.9
1881713,1,3,1.3,287,0.11,NORMAL,3.9
1881715,2,5,1.4,244,0.25,NORMAL,1.3
1881737,2,5,2.2,258,0.27,NORMAL,2.1
1881878,2,2,1,242,0.53,NORMAL,3
1881886,0,2,1.3,412,0.93,NORMAL,3.2
1881890,3,2,1.6,359,0.3,NORMAL,4.5
1881976,4,2,1.1,202,0,NORMAL,2.1
1882003,2,4,1.3,230,0.24,NORMAL,1.4
1882025,3,3,3.5,361,0.99,NORMAL,2
1882050,5,5,1.5,290,0.84,NORMAL,4.4
1882092,2,4,2.6,280,0.06,NORMAL,1.6
1882102,0,5,1.1,397,0.18,NORMAL,1.6
1882143,1,2,1.5,343,0.41,NORMAL,4.1
1882179,3,4,1.8,297,0.98,NORMAL,4.7
1882192,5,2,1.7,389,0.21,NORMAL,4.5
1882284,0,2,3.5,283,0.02,SUSPENDIDO,1.1
1882306,0,2,1.6,285,0.04,NORMAL,2.5
1882455,4,4,2.3,306,0.53,NORMAL,3.3
1882473,0,2,2.4,312,0.55,NORMAL,2.9
1882536,0,3,1,310,0.61,NORMAL,3.8
1882583,3,2,3.2,226,0.01,SUSPENDIDO,3.8
1882611,4,3,1.1,329,1,NORMAL,2.5
1882721,5,2,1.6,301,0.24,NORMAL,4.1
1882761,3,4,1.1,403,0.8,NORMAL,1.5
1882885,5,4,3.5,386,0.3,NORMAL,
1882888,4,3,1.8,268,0.78,NORMAL,1.6
1882940,5,2,1.6,263,0.79,NORMAL,2.6
1883035,,5,1.9,302,0.12,NORMAL,3.4
1883055,0,4,1.9,221,0.1,NORMAL,4.8
1883070,5,4,3.3,219,0.4,NORMAL,3.7
1883111,0,5,1.9,294,0.51,NORMAL,
1883125,0,2,1.6,231,0.71,NORMAL,4.3
1883136,3,3,3.1,313,0.93,NORMAL,1.5
1883163,,2,2.5,243,0.84,NORMAL,3.8
1883172,5,4,2.7,331,0.52,NORMAL,1.1
1883443,2,5,1.5,296,0.67,NORMAL,3.6
1883518,4,5,2.7,301,0.45,NORMAL,4.6
1883587,3,3,2.9,403,0.48,NORMAL,4.7
1883670,4,5,2.2,330,0.69,NORMAL,3.7
1883677,5,5,2.3,306,0.43,NORMAL,2.9
1883689,1,4,3.4,408,0.7,NORMAL,2.7
1883722,5,4,1.5,235,0.18,EN MORA,3.1
1883811,,3,2.1,334,0.51,NORMAL,1.2
1883816,5,5,2.3,259,0.08,NORMAL,4.6
1883991,4,5,1.8,416,0.18,NORMAL,3.6
1884079,1,2,1,354,1,NORMAL,3.5
1884214,4,3,1,202,0.4,NORMAL,4.7
1884262,4,3,2.9,295,0.98,NORMAL,1.6
1884348,4,5,1.2,229,0.75,NORMAL,4.6
1884604,5,2,2.7,305,0.79,NORMAL,2.3
1884635,0,5,2.2,279,0.96,NORMAL,1
1884755,1,4,2.7,348,0.89,NORMAL,1.5
1884801,2,2,2.7,398,0.85,NORMAL,5
1884839,3,4,2,355,0.21,NORMAL,4.9
1885065,2,3,1.5,408,0.57,NORMAL,2.5
1885076,2,3,2,201,0.08,SUSPENDIDO,2.4
1885156,2,3,2.9,356,0.26,NORMAL,2.4
1885166,0,3,2.5,339,0.75,NORMAL,2.5
1885181,3,5,1.3,202,0,NORMAL,
1885247,2,5,3.1,417,0.4,NORMAL,2.1
1885342,0,5,1.9,349,0.73,NORMAL,1.8
1885389,2,5,2.3,270,0.92,NORMAL,3.2
1885488,3,2,2.1,200,0.13,NORMAL,2.5
1885628,2,3,3.4,290,0.49,NORMAL,4.7
1885670,5,4,2,223,0.99,NORMAL,2.9
1885754,4,2,1.8,304,0.05,NORMAL,4.8
1885789,5,5,1.6,334,0.23,NORMAL,5
1885842,1,2,2.6,277,0.27,NORMAL,1.9
1885888,2,3,2.4,290,0.94,NORMAL,2.4
1885989,1,5,3.1,241,0.94,NORMAL,1.3
1886002,3,5,1.4,283,0.87,NORMAL,2.2
1886017,0,3,3,337,0.16,NORMAL,3.8
1886065,3,5,2.2,304,0.85,NORMAL,3.8
1886085,0,4,2.8,340,0.91,NORMAL,4.5
1886106,1,4,1.1,201,0.84,NORMAL,4.7
1886141,2,4,2.7,413,0.81,NORMAL,3.9
1886161,0,5,2.4,420,0.63,NORMAL,
1886171,5,3,1.1,360,0.65,NORMAL,4.2
1886191,0,2,3.3,282,0.96,NORMAL,3.7
1886197,5,5,2.9,408,0.99,NORMAL,3.1
1886262,3,3,1.9,231,0.12,SUSPENDIDO,2.1
1886265,4,3,1.4,313,0.89,NORMAL,1.3
1886329,0,2,3.5,413,0.12,NORMAL,2
1886339,,4,2.9,206,0.79,NORMAL,4.2
1886436,2,2,3,273,0.2,NORMAL,4.1
1886467,2,4,3.2,412,0.91,NORMAL,2.8
1886522,5,5,3.3,209,0.09,NORMAL,1.7
1886607,5,5,3.1,365,0.85,NORMAL,1.7
1886646,3,5,1.4,-130,0.63,NORMAL,2.8
1886685,3,3,1.6,204,0.53,NORMAL,4.1
1886889,1,2,1.3,251,0.24,NORMAL,1.4
1886927,1,3,2,384,0.58,NORMAL,4.8
1886978,5,4,3.5,299,0.33,NORMAL,1.4
1886987,3,4,2.3,354,0.81,NORMAL,5
1887011,5,5,3.5,305,0.76,NORMAL,4.1
1887016,3,4,1.3,391,0.82,NORMAL,3.4
1887027,3,2,2.7,313,0.32,NORMAL,4.6
1887253,4,5,3.2,383,0.99,NORMAL,4.3
1887263,1,2,2.1,340,0.55,NORMAL,
1887266,2,2,3,255,0.3,NORMAL,3.3
1887269,5,2,3.1,211,0.67,NORMAL,3.1
1887424,4,5,3,250,0.6,NORMAL,4
1887425,0,5,1.6,229,0.07,NORMAL,2.1
1887451,5,2,2.2,314,0.55,NORMAL,2.1
1887479,2,5,1.5,389,0.05,NORMAL,1.5
1887557,0,4,3.3,277,0.26,NORMAL,2.2
1887563,5,3,3.3,212,0.26,NORMAL,4.7
1887655,,3,1.6,381,0.97,NORMAL,2.4
1887668,1,3,2.1,345,0.25,NORMAL,2.5
1887731,4,4,2.4,396,0.89,NORMAL,5
1887736,0,4,1.2,233,0.8,NORMAL,2.4
1887756,2,4,2.4,369,0.44,NORMAL,2.8
1887870,5,3,2,346,0.37,NORMAL,1.1
1887940,2,2,1.3,284,0.2,NORMAL,4.6
1888002,4,4,2.8,253,0.53,NORMAL,4.6
1888075,2,3,2,383,0.23,NORMAL,4.8
1888250,1,5,2.8,374,0.05,NORMAL,1.6
1888252,0,3,2.7,291,0.93,NORMAL,1.1
1888386,5,2,3.2,269,0.78,NORMAL,2.7
1888467,5,3,,328,0.76,NORMAL,5
1888590,5,3,2,292,0.47,NORMAL,4.5
1888771,2,3,1.5,318,0.36,NORMAL,2.4
1888809,5,3,2.1,359,0.42,NORMAL,2.3
1888880,4,5,1.2,201,0.43,NORMAL,1.4
1888887,5,2,1.6,244,0.36,NORMAL,3.9
1888913,3,3,1.6,343,0.32,NORMAL,2.8
1888966,0,2,2.8,374,0.73,NORMAL,3.1
1889124,2,3,2.6,200,0.32,NORMAL,3.7
1889128,4,2,2.3,413,0.99,NORMAL,4.3
1889234,1,4,3.5,295,0.48,NORMAL,3.7
1889265,3,2,1.1,378,0.2,NORMAL,1.3
1889280,5,5,1.3,319,0.09,NORMAL,3.3
1889319,5,3,1.2,270,0.46,NORMAL,3
1889325,5,4,1.1,361,0.84,NORMAL,3.4
1889327,5,3,2.5,250,0.78,NORMAL,3
1889385,5,3,1.1,297,0.65,NORMAL,1
1889524,1,5,1.9,385,0.44,NORMAL,1.7
1889596,1,3,1.6,250,0,NORMAL,1.3
1889645,3,2,3.4,370,0.95,NORMAL,2.9
1889654,5,5,2.4,336,0.28,NORMAL,2.4
1889670,1,4,2.3,294,0.78,NORMAL,1.9
1889693,2,3,3.4,213,0.15,NORMAL,2.9
1889695,4,4,1.6,280,0.15,NORMAL,1.3
1889740,2,3,2.3,243,0.8,NORMAL,1.2
1889861,0,5,2.9,279,0.13,NORMAL,
1889912,4,3,1.8,271,0.16,NORMAL,1.8
1889972,4,4,1.6,373,0.73,NORMAL,
1890091,0,5,3.4,257,0.5,NORMAL,2.6
1890100,0,3,1.9,306,0.64,NORMAL,4.6
1890167,2,2,1.9,351,0.34,NORMAL,1.3
1890215,1,2,1.3,211,0.98,NORMAL,2.3
1890242,3,3,2.5,276,0.91,NORMAL,2.7
1890271,1,2,2.3,374,0.13,NORMAL,3.3
1890275,2,5,2.6,216,0.99,NORMAL,3.8
1890330,0,4,2,217,0.12,NORMAL,4.3
1890354,3,5,3.1,371,0.97,NORMAL,4.5
1890446,0,5,2.6,255,0.68,NORMAL,3.6
1890521,3,4,2.8,274,0.91,NORMAL,2.2
1890575,1,3,2.8,226,0.77,NORMAL,4.1
1890699,2,3,3.4,296,0.82,NORMAL,1
1890723,1,3,2.3,225,0.68,NORMAL,3.3
1890792,2,4,2.7,307,0.09,NORMAL,3.7
1890901,4,2,2.7,265,0.98,NORMAL,2.5
1890971,2,4,1.5,368,0.56,NORMAL,2.1
1891072,4,5,3.3,347,0.08,NORMAL,2.8
1891108,4,3,1.8,372,0.83,NORMAL,2.1
1891194,1,5,2.7,226,0.94,NORMAL,4.3
1891243,2,3,2.6,292,0.62,NORMAL,2.8
1891274,4,3,2.7,259,0.4,NORMAL,1.3
1891320,4,3,2.7,215,0.93,NORMAL,2.6
1891396,2,3,3.3,227,0.2,NORMAL,1.5
1891447,0,5,1.2,329,0.86,NORMAL,2.4
1891511,2,2,1,237,0.79,NORMAL,4.3
1891535,1,4,2.1,237,0.79,NORMAL,1.4
1891599,5,4,1.7,223,0.73,NORMAL,3.6
1891634,0,4,1.5,271,0.39,NORMAL,3.1
1891671,5,2,2,295,0.92,NORMAL,4.4
1891717,2,4,1.9,273,0.92,NORMAL,2.3
1891862,3,5,2.3,213,0.08,NORMAL,1.6
1891953,1,5,1.5,306,0.94,NORMAL,4.4
1892207,1,3,1.5,272,0.37,NORMAL,1.3
1892249,2,4,1.5,391,0.01,NORMAL,1.1
1892292,3,2,1.8,216,0.28,NORMAL,3.8
1892314,3,2,2.6,408,0.95,NORMAL,1.6
1892395,1,4,2.6,419,0.56,NORMAL,2.3
1892446,3,3,3.3,279,0.11,NORMAL,1.2
1892456,3,4,2.6,218,0.71,NORMAL,3.1
1892551,0,2,2.6,370,0.66,NORMAL,2.3
1892560,4,2,2.5,418,0.12,NORMAL,3.2
1892561,3,2,1.5,395,0.86,NORMAL,2.7
1892810,4,5,2.5,298,0.98,NORMAL,3.1
1892825,0,4,2.9,413,0.23,NORMAL,3.2
1892877,1,3,1.4,302,0.15,NORMAL,2.4
1892888,4,5,3.3,218,0.97,NORMAL,4
1893041,4,2,2.5,268,0.98,NORMAL,4.9
1893068,2,2,2.6,344,0.81,NORMAL,4.9
1893168,0,4,3.4,257,0.19,NORMAL,1
1893347,0,5,1.8,257,0.48,NORMAL,4
1893419,2,5,3.5,272,0.55,NORMAL,3.2
1893600,1,2,2.5,213,0.13,NORMAL,3.5
1893764,3,3,2.4,229,0.05,NORMAL,4.6
1893791,1,2,2,281,0.22,NORMAL,4.5
1893897,3,5,1.9,409,0.82,NORMAL,3.7
1893923,,2,2.1,398,0.7,NORMAL,3.6
1893967,3,2,1.5,296,0.97,NORMAL,4.9
1894010,3,3,1.3,348,0.37,NORMAL,1.2
1894095,3,5,3.2,224,0.13,NORMAL,5
1894222,0,5,1.7,340,0.4,NORMAL,1.6
1894293,0,3,2.1,211,0.69,NORMAL,1.9
1894339,4,2,3.3,382,0.84,NORMAL,1.1
1894414,2,3,2.5,369,0.01,NORMAL,2.1
1894534,0,2,2,394,0.76,NORMAL,
1894561,5,5,1.1,334,0.82,NORMAL,1.1
1894632,,5,2.6,235,0.84,NORMAL,3.6
1894639,0,5,3.4,357,0.71,NORMAL,3.1
1894640,5,2,3.1,213,0.62,NORMAL,1.4
1894662,1,4,2.2,275,0.54,NORMAL,1.5
1894670,3,3,2.3,301,0.34,NORMAL,1.4
1894685,1,3,2.3,279,0.59,NORMAL,1.1
1894816,3,3,1.8,420,0.79,NORMAL,4
1894828,2,3,1.8,200,0.36,NORMAL,2
1894833,3,3,3.3,399,0.07,NORMAL,2
1894853,1,4,1.6,352,0.7,NORMAL,3.2
1894894,5,3,1.4,303,0.12,SUSPENDIDO,3.3
1894913,1,3,1.2,404,0.37,NORMAL,2.7
1894930,0,2,1.3,214,0.18,NORMAL,3.7
1894962,0,2,1.8,261,0.45,NORMAL,2
1895021,4,3,1.4,269,0.77,NORMAL,2.6
1895028,3,4,2.9,212,0.35,NORMAL,3.1
1895059,5,3,1.5,,0.18,NORMAL,4.1
1895065,0,5,1.9,312,0.39,NORMAL,4
1895088,5,3,1.2,385,0.6,NORMAL,2.2
1895178,3,4,2.9,247,0.75,NORMAL,3.5
1895250,4,4,2.9,324,0.02,NORMAL,1.7
1895495,0,4,2.1,314,0.68,NORMAL,1.9
1895521,1,3,1.9,333,0.69,NORMAL,1
1895616,3,3,3.5,248,0.94,NORMAL,2.4
1895666,5,2,1.1,236,0.62,NORMAL,4.8
1895732,3,5,1.4,300,0.53,NORMAL,4.9
1895744,4,4,2,356,0.43,NORMAL,4.5
1895790,1,3,1.9,377,0.38,NORMAL,2.4
1895870,3,5,2.8,398,0.71,NORMAL,3.5
1895937,1,5,2.1,361,0.72,NORMAL,4.8
1896135,1,5,1.8,291,0.86,NORMAL,1.8
1896199,0,4,3.5,254,0.78,NORMAL,1
1896209,4,3,1.2,370,0.05,NORMAL,2.8
1896311,1,3,3.3,376,0.49,NORMAL,3.2
1896315,1,5,2.9,383,0.16,NORMAL,2.8
1896342,0,5,3.4,286,0.57,NORMAL,3.8
1896362,5,2,2.6,207,0.46,NORMAL,2.1
1896391,1,3,2.6,268,0.59,NORMAL,1.4
1896484,0,2,1.2,212,0.84,NORMAL,1.2
1896515,5,3,1,273,0.67,NORMAL,3.2
1896597,3,2,1.7,369,0.14,NORMAL,4.3
1896612,2,3,2.4,420,0.03,SUSPENDIDO,2.4
1896621,5,4,2.3,241,0.49,NORMAL,3.3
1896649,4,4,1.5,413,0.28,NORMAL,1.8
1896728,1,2,2,371,0.51,NORMAL,1.3
1896774,4,2,3.1,238,0.15,NORMAL,3.7
1896795,0,5,2.3,266,0.65,NORMAL,3.8
1896982,,2,1.5,401,0.82,NORMAL,2.3
1896998,3,4,2.1,355,0.11,NORMAL,1.7
1897033,4,3,2.2,261,0.49,NORMAL,4
1897114,,3,2,307,0.84,NORMAL,1.3
1897245,5,,2.9,300,0.36,NORMAL,3.5
1897375,2,4,2.3,376,0.08,NORMAL,1.9
1897376,3,4,3,319,0.12,NORMAL,2.2
1897376,3,2,2,241,0.7,NORMAL,3.5
1897449,3,3,1.1,313,0.05,NORMAL,2.3
1897540,0,4,1,230,0.19,NORMAL,3.9
1897686,0,3,2.8,392,0.35,NORMAL,4.4
1897783,0,5,2.3,419,0.32,NORMAL,1.8
1897957,0,5,1.8,406,0.46,NORMAL,1
1897970,5,2,2.4,297,0.14,NORMAL,1.3
1897974,5,2,3.4,258,0.09,NORMAL,3.4
1898010,1,4,2.2,370,0.08,SUSPENDIDO,3.9
1898037,3,2,1.6,362,0.12,NORMAL,4.7
1898081,2,2,2.5,240,0.94,NORMAL,5
1898093,5,3,1.5,222,0.71,NORMAL,2.6
1898109,0,3,2.1,255,0.84,NORMAL,4.5
1898115,4,4,1.5,259,0.56,NORMAL,1.2
1898193,1,3,3,305,0.17,NORMAL,3.5
1898197,2,3,1.9,274,0.47,NORMAL,4.8
1898268,0,3,2.6,224,0.22,NORMAL,4.3
1898310,0,5,1.5,358,0.68,NORMAL,2.2
1898409,4,2,3.3,278,0.12,NORMAL,1.9
1898434,4,5,2.8,378,0.9,NORMAL,1.7
1898477,4,2,1.2,322,0.99,NORMAL,2.6
1898538,3,4,1.2,276,0.66,NORMAL,4.7
1898582,3,4,2.2,405,0.98,NORMAL,1
1898804,5,4,2.8,214,0.08,NORMAL,3.3
1898845,1,5,2.3,316,0.31,NORMAL,3.5
1898910,2,3,2.8,390,0.29,NORMAL,3.3
1899006,1,5,2.3,407,0.66,NORMAL,3
1899047,1,4,2.9,266,0.03,NORMAL,3.7
1899095,1,3,1.7,342,0.63,NORMAL,1.8
1899118,4,4,2.2,409,0.26,NORMAL,3.3
1899123,2,5,2.2,259,0.21,NORMAL,3.9
1899146,2,4,1.9,285,0.78,NORMAL,3
1899164,0,5,2.1,409,0.72,NORMAL,1.2
1899166,4,3,3.3,321,0.52,NORMAL,2.4
1899246,0,5,1.6,297,0.28,NORMAL,4.7
1899276,5,2,2.5,413,0.24,NORMAL,1.1
1899359,2,3,2.9,362,0.8,NORMAL,4.8
1899370,1,5,2,263,,NORMAL,4.4
1899382,5,5,1.6,216,0.92,NORMAL,3.7
1899387,0,2,2.3,388,0.45,NORMAL,4.6
1899490,4,3,2.3,289,0.87,NORMAL,3.8
1899501,0,4,2.7,369,0.05,NORMAL,4
1899535,0,5,2.9,203,0.55,NORMAL,2.5
1899582,0,5,3.3,302,0.77,NORMAL,2.1
1899642,5,3,1.3,235,0.17,NORMAL,3.1
1899661,2,4,2.9,318,0.18,EN MORA,4.6
1899719,4,3,1.3,353,0.86,NORMAL,3.4
1899969,,2,3.4,346,0.23,NORMAL,4.3
1900024,4,5,3.1,376,0.28,NORMAL,1.4
1900028,3,2,1.5,266,0.18,NORMAL,3.2
1900031,5,2,3.5,299,0.24,NORMAL,1.8
1900058,0,3,3.5,-211,0.09,NORMAL,1
1900077,1,5,1.6,214,0.8,NORMAL,1.7
1900315,0,5,2.9,234,0.8,NORMAL,4.1
1900329,1,3,3,346,0.78,NORMAL,1.5
1900333,0,4,2.3,369,0.93,NORMAL,4.8
1900385,5,3,2.1,407,0.56,NORMAL,2.8
1900385,5,3,3.5,273,0.3,NORMAL,1.4
1900479,0,2,3.4,273,0.81,NORMAL,4.3
1900569,1,3,2.2,200,0.09,NORMAL,4.7
1900699,3,3,1.6,296,0.93,NORMAL,1.1
1900784,4,4,3.1,359,0.38,NORMAL,2.2
1900822,4,4,3.2,334,0.49,NORMAL,3.5
1900889,5,5,3.5,253,0.53,NORMAL,1.9
1901012,2,2,2.7,293,0.71,NORMAL,1.4
1901073,0,5,3.4,325,0.35,NORMAL,3.2
1901137,1,3,1.3,340,0.99,NORMAL,4.4
1901142,4,4,1.7,305,0.71,NORMAL,2.3
1901274,1,5,3.1,288,0.76,NORMAL,3
1901297,5,,3.5,418,0.26,NORMAL,2.5
1901366,0,2,3.1,262,0.31,NORMAL,3.6
1901481,2,3,2.7,404,0.77,NORMAL,4.1
1901542,,3,1,312,0.65,NORMAL,3.4
1901593,0,2,1.1,352,0.54,NORMAL,3.7
1901808,5,2,1.4,362,0.52,NORMAL,3.8
1901855,1,5,2.3,283,0.02,NORMAL,1.7
1902042,1,3,3.3,312,0.25,NORMAL,2.5
1902052,4,3,1.3,253,0.11,NORMAL,4.8
1902066,3,5,2.6,283,0.57,NORMAL,4.6
1902078,3,2,3.4,337,1,NORMAL,4.6
1902099,0,5,2.2,358,0.52,NORMAL,2.3
1902119,1,2,2.2,282,0.45,NORMAL,2
1902137,5,2,2,296,0.69,NORMAL,1.5
1902137,4,2,3.4,381,0.53,EN MORA,3.4
1902153,0,3,2.1,219,0.67,NORMAL,1.1
1902166,0,2,2,359,0.91,NORMAL,2.7
1902309,0,5,2.5,348,0.93,NORMAL,1.2
1902335,3,2,1.2,275,0.29,NORMAL,4.8
1902344,5,4,2,201,0.71,NORMAL,4.3
1902394,0,3,2.3,324,0.7,NORMAL,1.1
1902433,3,4,1.5,223,0.11,NORMAL,2.9
1902527,5,3,2.7,321,0.89,NORMAL,3.4
1902599,1,5,2.5,301,0.51,NORMAL,3.8
1902622,2,5,1.7,335,0.04,SUSPENDIDO,3.3
1902659,5,3,1.9,419,0.15,NORMAL,5
1902664,1,3,1.2,254,0.27,NORMAL,3.3
1902690,4,4,3,350,0.81,NORMAL,4.7
1902738,1,2,1.5,201,0.51,NORMAL,2.1
1902767,2,2,3.2,329,0.63,NORMAL,3
